query id	subject id	identity	alignment length	q. start	q. end	s. start	s. end	evalue	strand	transcript_id	gene_symbol
Pair44_5	ENST00000535432.2	100.0	15	14	28	3438	3424	4.5	minus	ENST00000535432.2	E2F3
Pair45_5	ENST00000535432.2	100.0	15	12	26	3438	3424	4.2	minus	ENST00000535432.2	E2F3
Pair46_5	ENST00000535432.2	100.0	15	12	26	3438	3424	4.2	minus	ENST00000535432.2	E2F3
Pair47_5	ENST00000535432.2	100.0	15	12	26	3438	3424	4.2	minus	ENST00000535432.2	E2F3
Pair48_5	ENST00000535432.2	100.0	15	13	27	3438	3424	4.2	minus	ENST00000535432.2	E2F3
Pair49_5	ENST00000535432.2	100.0	15	10	24	3438	3424	3.6	minus	ENST00000535432.2	E2F3
Pair0_5	ENST00000346618.8	100.0	15	10	24	4049	4035	3.6	minus	ENST00000346618.8	E2F3
Pair1_5	ENST00000346618.8	100.0	15	11	25	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair2_5	ENST00000346618.8	100.0	15	10	24	4049	4035	3.6	minus	ENST00000346618.8	E2F3
Pair3_5	ENST00000346618.8	100.0	15	11	25	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair4_5	ENST00000346618.8	100.0	15	10	24	4049	4035	3.6	minus	ENST00000346618.8	E2F3
Pair5_5	ENST00000346618.8	100.0	15	12	26	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair6_5	ENST00000346618.8	100.0	15	11	25	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair7_5	ENST00000346618.8	100.0	15	13	27	4049	4035	4.2	minus	ENST00000346618.8	E2F3
Pair8_5	ENST00000346618.8	100.0	15	10	24	4049	4035	3.6	minus	ENST00000346618.8	E2F3
Pair9_5	ENST00000346618.8	100.0	15	10	24	4049	4035	3.6	minus	ENST00000346618.8	E2F3
Pair10_5	ENST00000346618.8	100.0	15	10	24	4049	4035	3.6	minus	ENST00000346618.8	E2F3
Pair11_5	ENST00000346618.8	100.0	15	10	24	4049	4035	3.6	minus	ENST00000346618.8	E2F3
Pair12_5	ENST00000346618.8	100.0	15	12	26	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair13_5	ENST00000346618.8	100.0	15	11	25	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair14_5	ENST00000346618.8	100.0	15	11	25	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair15_5	ENST00000346618.8	100.0	15	11	25	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair16_5	ENST00000346618.8	100.0	15	11	25	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair17_5	ENST00000346618.8	100.0	15	12	26	4049	4035	4.2	minus	ENST00000346618.8	E2F3
Pair18_5	ENST00000346618.8	100.0	15	13	27	4049	4035	4.2	minus	ENST00000346618.8	E2F3
Pair19_5	ENST00000346618.8	100.0	15	10	24	4049	4035	3.6	minus	ENST00000346618.8	E2F3
Pair20_5	ENST00000346618.8	100.0	15	12	26	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair21_5	ENST00000346618.8	100.0	15	10	24	4049	4035	3.6	minus	ENST00000346618.8	E2F3
Pair22_5	ENST00000346618.8	100.0	15	10	24	4049	4035	3.6	minus	ENST00000346618.8	E2F3
Pair23_5	ENST00000346618.8	100.0	15	11	25	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair24_5	ENST00000346618.8	100.0	15	13	27	4049	4035	4.2	minus	ENST00000346618.8	E2F3
Pair25_5	ENST00000346618.8	100.0	15	11	25	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair26_5	ENST00000346618.8	100.0	15	11	25	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair27_5	ENST00000346618.8	100.0	15	12	26	4049	4035	4.2	minus	ENST00000346618.8	E2F3
Pair28_5	ENST00000346618.8	100.0	15	12	26	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair29_5	ENST00000346618.8	100.0	15	12	26	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair30_5	ENST00000346618.8	100.0	15	12	26	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair31_5	ENST00000346618.8	100.0	15	12	26	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair32_5	ENST00000346618.8	100.0	15	10	24	4049	4035	3.6	minus	ENST00000346618.8	E2F3
Pair33_5	ENST00000346618.8	100.0	15	13	27	4049	4035	4.2	minus	ENST00000346618.8	E2F3
Pair34_5	ENST00000346618.8	100.0	15	13	27	4049	4035	4.2	minus	ENST00000346618.8	E2F3
Pair35_5	ENST00000346618.8	100.0	15	13	27	4049	4035	4.2	minus	ENST00000346618.8	E2F3
Pair36_5	ENST00000346618.8	100.0	15	10	24	4049	4035	3.6	minus	ENST00000346618.8	E2F3
Pair37_5	ENST00000346618.8	100.0	15	11	25	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair38_5	ENST00000346618.8	100.0	15	12	26	4049	4035	4.2	minus	ENST00000346618.8	E2F3
Pair39_5	ENST00000346618.8	100.0	15	13	27	4049	4035	4.2	minus	ENST00000346618.8	E2F3
Pair40_5	ENST00000346618.8	100.0	15	11	25	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair41_5	ENST00000346618.8	100.0	15	12	26	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair42_5	ENST00000346618.8	100.0	15	12	26	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair43_5	ENST00000346618.8	100.0	15	12	26	4049	4035	3.9	minus	ENST00000346618.8	E2F3
Pair44_5	ENST00000346618.8	100.0	15	14	28	4049	4035	4.5	minus	ENST00000346618.8	E2F3
Pair45_5	ENST00000346618.8	100.0	15	12	26	4049	4035	4.2	minus	ENST00000346618.8	E2F3
Pair46_5	ENST00000346618.8	100.0	15	12	26	4049	4035	4.2	minus	ENST00000346618.8	E2F3
Pair47_5	ENST00000346618.8	100.0	15	12	26	4049	4035	4.2	minus	ENST00000346618.8	E2F3
Pair48_5	ENST00000346618.8	100.0	15	13	27	4049	4035	4.2	minus	ENST00000346618.8	E2F3
Pair49_5	ENST00000346618.8	100.0	15	10	24	4049	4035	3.6	minus	ENST00000346618.8	E2F3
Pair0_5	ENST00000284437.6	100.0	15	11	25	1839	1825	3.6	minus	ENST00000284437.6	C4orf19
Pair1_5	ENST00000284437.6	100.0	15	12	26	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair2_5	ENST00000284437.6	100.0	15	11	25	1839	1825	3.6	minus	ENST00000284437.6	C4orf19
Pair3_5	ENST00000284437.6	100.0	15	12	26	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair4_5	ENST00000284437.6	100.0	15	11	25	1839	1825	3.6	minus	ENST00000284437.6	C4orf19
Pair5_5	ENST00000284437.6	100.0	15	13	27	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair6_5	ENST00000284437.6	100.0	15	12	26	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair7_5	ENST00000284437.6	100.0	15	14	28	1839	1825	4.2	minus	ENST00000284437.6	C4orf19
Pair8_5	ENST00000284437.6	100.0	15	11	25	1839	1825	3.6	minus	ENST00000284437.6	C4orf19
Pair9_5	ENST00000284437.6	100.0	15	11	25	1839	1825	3.6	minus	ENST00000284437.6	C4orf19
Pair10_5	ENST00000284437.6	100.0	15	11	25	1839	1825	3.6	minus	ENST00000284437.6	C4orf19
Pair11_5	ENST00000284437.6	100.0	15	11	25	1839	1825	3.6	minus	ENST00000284437.6	C4orf19
Pair12_5	ENST00000284437.6	100.0	15	13	27	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair13_5	ENST00000284437.6	100.0	15	12	26	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair14_5	ENST00000284437.6	100.0	15	12	26	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair15_5	ENST00000284437.6	100.0	15	12	26	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair16_5	ENST00000284437.6	100.0	15	12	26	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair17_5	ENST00000284437.6	100.0	15	13	27	1839	1825	4.2	minus	ENST00000284437.6	C4orf19
Pair18_5	ENST00000284437.6	100.0	15	14	28	1839	1825	4.2	minus	ENST00000284437.6	C4orf19
Pair19_5	ENST00000284437.6	100.0	15	11	25	1839	1825	3.6	minus	ENST00000284437.6	C4orf19
Pair20_5	ENST00000284437.6	100.0	15	13	27	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair21_5	ENST00000284437.6	100.0	15	11	25	1839	1825	3.6	minus	ENST00000284437.6	C4orf19
Pair22_5	ENST00000284437.6	100.0	15	11	25	1839	1825	3.6	minus	ENST00000284437.6	C4orf19
Pair23_5	ENST00000284437.6	100.0	15	12	26	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair24_5	ENST00000284437.6	100.0	15	14	28	1839	1825	4.2	minus	ENST00000284437.6	C4orf19
Pair25_5	ENST00000284437.6	100.0	15	12	26	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair26_5	ENST00000284437.6	100.0	15	12	26	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair27_5	ENST00000284437.6	100.0	15	13	27	1839	1825	4.2	minus	ENST00000284437.6	C4orf19
Pair28_5	ENST00000284437.6	100.0	15	13	27	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair29_5	ENST00000284437.6	100.0	15	13	27	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair30_5	ENST00000284437.6	100.0	15	13	27	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair31_5	ENST00000284437.6	100.0	15	13	27	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair32_5	ENST00000284437.6	100.0	15	11	25	1839	1825	3.6	minus	ENST00000284437.6	C4orf19
Pair33_5	ENST00000284437.6	100.0	15	14	28	1839	1825	4.2	minus	ENST00000284437.6	C4orf19
Pair34_5	ENST00000284437.6	100.0	15	14	28	1839	1825	4.2	minus	ENST00000284437.6	C4orf19
Pair35_5	ENST00000284437.6	100.0	15	14	28	1839	1825	4.2	minus	ENST00000284437.6	C4orf19
Pair36_5	ENST00000284437.6	100.0	15	11	25	1839	1825	3.6	minus	ENST00000284437.6	C4orf19
Pair37_5	ENST00000284437.6	100.0	15	12	26	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair38_5	ENST00000284437.6	100.0	15	13	27	1839	1825	4.2	minus	ENST00000284437.6	C4orf19
Pair39_5	ENST00000284437.6	100.0	15	14	28	1839	1825	4.2	minus	ENST00000284437.6	C4orf19
Pair40_5	ENST00000284437.6	100.0	15	12	26	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair41_5	ENST00000284437.6	100.0	15	13	27	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair42_5	ENST00000284437.6	100.0	15	13	27	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair43_5	ENST00000284437.6	100.0	15	13	27	1839	1825	3.9	minus	ENST00000284437.6	C4orf19
Pair44_5	ENST00000284437.6	100.0	15	15	29	1839	1825	4.5	minus	ENST00000284437.6	C4orf19
Pair45_5	ENST00000284437.6	100.0	15	13	27	1839	1825	4.2	minus	ENST00000284437.6	C4orf19
Pair46_5	ENST00000284437.6	100.0	15	13	27	1839	1825	4.2	minus	ENST00000284437.6	C4orf19
Pair47_5	ENST00000284437.6	100.0	15	13	27	1839	1825	4.2	minus	ENST00000284437.6	C4orf19
Pair48_5	ENST00000284437.6	100.0	15	14	28	1839	1825	4.2	minus	ENST00000284437.6	C4orf19
Pair49_5	ENST00000284437.6	100.0	15	11	25	1839	1825	3.6	minus	ENST00000284437.6	C4orf19
Pair0_5	ENST00000381980.9	100.0	15	11	25	1849	1835	3.6	minus	ENST00000381980.9	C4orf19
Pair1_5	ENST00000381980.9	100.0	15	12	26	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair2_5	ENST00000381980.9	100.0	15	11	25	1849	1835	3.6	minus	ENST00000381980.9	C4orf19
Pair3_5	ENST00000381980.9	100.0	15	12	26	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair4_5	ENST00000381980.9	100.0	15	11	25	1849	1835	3.6	minus	ENST00000381980.9	C4orf19
Pair5_5	ENST00000381980.9	100.0	15	13	27	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair6_5	ENST00000381980.9	100.0	15	12	26	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair7_5	ENST00000381980.9	100.0	15	14	28	1849	1835	4.2	minus	ENST00000381980.9	C4orf19
Pair8_5	ENST00000381980.9	100.0	15	11	25	1849	1835	3.6	minus	ENST00000381980.9	C4orf19
Pair9_5	ENST00000381980.9	100.0	15	11	25	1849	1835	3.6	minus	ENST00000381980.9	C4orf19
Pair10_5	ENST00000381980.9	100.0	15	11	25	1849	1835	3.6	minus	ENST00000381980.9	C4orf19
Pair11_5	ENST00000381980.9	100.0	15	11	25	1849	1835	3.6	minus	ENST00000381980.9	C4orf19
Pair12_5	ENST00000381980.9	100.0	15	13	27	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair13_5	ENST00000381980.9	100.0	15	12	26	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair14_5	ENST00000381980.9	100.0	15	12	26	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair15_5	ENST00000381980.9	100.0	15	12	26	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair16_5	ENST00000381980.9	100.0	15	12	26	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair17_5	ENST00000381980.9	100.0	15	13	27	1849	1835	4.2	minus	ENST00000381980.9	C4orf19
Pair18_5	ENST00000381980.9	100.0	15	14	28	1849	1835	4.2	minus	ENST00000381980.9	C4orf19
Pair19_5	ENST00000381980.9	100.0	15	11	25	1849	1835	3.6	minus	ENST00000381980.9	C4orf19
Pair20_5	ENST00000381980.9	100.0	15	13	27	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair21_5	ENST00000381980.9	100.0	15	11	25	1849	1835	3.6	minus	ENST00000381980.9	C4orf19
Pair22_5	ENST00000381980.9	100.0	15	11	25	1849	1835	3.6	minus	ENST00000381980.9	C4orf19
Pair23_5	ENST00000381980.9	100.0	15	12	26	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair24_5	ENST00000381980.9	100.0	15	14	28	1849	1835	4.2	minus	ENST00000381980.9	C4orf19
Pair25_5	ENST00000381980.9	100.0	15	12	26	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair26_5	ENST00000381980.9	100.0	15	12	26	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair27_5	ENST00000381980.9	100.0	15	13	27	1849	1835	4.2	minus	ENST00000381980.9	C4orf19
Pair28_5	ENST00000381980.9	100.0	15	13	27	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair29_5	ENST00000381980.9	100.0	15	13	27	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair30_5	ENST00000381980.9	100.0	15	13	27	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair31_5	ENST00000381980.9	100.0	15	13	27	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair32_5	ENST00000381980.9	100.0	15	11	25	1849	1835	3.6	minus	ENST00000381980.9	C4orf19
Pair33_5	ENST00000381980.9	100.0	15	14	28	1849	1835	4.2	minus	ENST00000381980.9	C4orf19
Pair34_5	ENST00000381980.9	100.0	15	14	28	1849	1835	4.2	minus	ENST00000381980.9	C4orf19
Pair35_5	ENST00000381980.9	100.0	15	14	28	1849	1835	4.2	minus	ENST00000381980.9	C4orf19
Pair36_5	ENST00000381980.9	100.0	15	11	25	1849	1835	3.6	minus	ENST00000381980.9	C4orf19
Pair37_5	ENST00000381980.9	100.0	15	12	26	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair38_5	ENST00000381980.9	100.0	15	13	27	1849	1835	4.2	minus	ENST00000381980.9	C4orf19
Pair39_5	ENST00000381980.9	100.0	15	14	28	1849	1835	4.2	minus	ENST00000381980.9	C4orf19
Pair40_5	ENST00000381980.9	100.0	15	12	26	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair41_5	ENST00000381980.9	100.0	15	13	27	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair42_5	ENST00000381980.9	100.0	15	13	27	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair43_5	ENST00000381980.9	100.0	15	13	27	1849	1835	3.9	minus	ENST00000381980.9	C4orf19
Pair44_5	ENST00000381980.9	100.0	15	15	29	1849	1835	4.5	minus	ENST00000381980.9	C4orf19
Pair45_5	ENST00000381980.9	100.0	15	13	27	1849	1835	4.2	minus	ENST00000381980.9	C4orf19
Pair46_5	ENST00000381980.9	100.0	15	13	27	1849	1835	4.2	minus	ENST00000381980.9	C4orf19
Pair47_5	ENST00000381980.9	100.0	15	13	27	1849	1835	4.2	minus	ENST00000381980.9	C4orf19
Pair48_5	ENST00000381980.9	100.0	15	14	28	1849	1835	4.2	minus	ENST00000381980.9	C4orf19
Pair49_5	ENST00000381980.9	100.0	15	11	25	1849	1835	3.6	minus	ENST00000381980.9	C4orf19
Pair0_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair1_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair2_3	ENST00000614259.2	100.0	21	1	21	31	11	0.000398	minus	ENST00000614259.2	BRCA2
Pair3_3	ENST00000614259.2	100.0	21	1	21	31	11	0.000398	minus	ENST00000614259.2	BRCA2
Pair4_3	ENST00000614259.2	100.0	22	1	22	32	11	0.000121	minus	ENST00000614259.2	BRCA2
Pair5_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair6_3	ENST00000614259.2	100.0	22	1	22	32	11	0.000121	minus	ENST00000614259.2	BRCA2
Pair7_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair8_3	ENST00000614259.2	100.0	22	1	22	24	3	0.000121	minus	ENST00000614259.2	BRCA2
Pair9_3	ENST00000614259.2	100.0	22	1	22	25	4	0.000121	minus	ENST00000614259.2	BRCA2
Pair10_3	ENST00000614259.2	100.0	22	1	22	26	5	0.000121	minus	ENST00000614259.2	BRCA2
Pair11_3	ENST00000614259.2	100.0	22	1	22	77	56	0.000121	minus	ENST00000614259.2	BRCA2
Pair12_3	ENST00000614259.2	100.0	21	1	21	31	11	0.000398	minus	ENST00000614259.2	BRCA2
Pair13_3	ENST00000614259.2	100.0	22	1	22	24	3	0.000121	minus	ENST00000614259.2	BRCA2
Pair14_3	ENST00000614259.2	100.0	22	1	22	25	4	0.000121	minus	ENST00000614259.2	BRCA2
Pair15_3	ENST00000614259.2	100.0	22	1	22	26	5	0.000121	minus	ENST00000614259.2	BRCA2
Pair16_3	ENST00000614259.2	100.0	22	1	22	77	56	0.000121	minus	ENST00000614259.2	BRCA2
Pair17_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair18_3	ENST00000614259.2	100.0	21	1	21	31	11	0.000398	minus	ENST00000614259.2	BRCA2
Pair19_3	ENST00000614259.2	100.0	23	1	23	33	11	3.57e-05	minus	ENST00000614259.2	BRCA2
Pair20_3	ENST00000614259.2	100.0	22	1	22	32	11	0.000121	minus	ENST00000614259.2	BRCA2
Pair21_3	ENST00000614259.2	100.0	22	1	22	35	14	0.000121	minus	ENST00000614259.2	BRCA2
Pair22_3	ENST00000614259.2	100.0	22	1	22	31	10	0.000121	minus	ENST00000614259.2	BRCA2
Pair23_3	ENST00000614259.2	100.0	23	1	23	33	11	3.57e-05	minus	ENST00000614259.2	BRCA2
Pair24_3	ENST00000614259.2	100.0	22	1	22	32	11	0.000121	minus	ENST00000614259.2	BRCA2
Pair25_3	ENST00000614259.2	100.0	22	1	22	35	14	0.000121	minus	ENST00000614259.2	BRCA2
Pair26_3	ENST00000614259.2	100.0	22	1	22	31	10	0.000121	minus	ENST00000614259.2	BRCA2
Pair27_3	ENST00000614259.2	100.0	21	1	21	31	11	0.000398	minus	ENST00000614259.2	BRCA2
Pair28_3	ENST00000614259.2	100.0	22	1	22	24	3	0.000121	minus	ENST00000614259.2	BRCA2
Pair29_3	ENST00000614259.2	100.0	22	1	22	25	4	0.000121	minus	ENST00000614259.2	BRCA2
Pair30_3	ENST00000614259.2	100.0	22	1	22	26	5	0.000121	minus	ENST00000614259.2	BRCA2
Pair31_3	ENST00000614259.2	100.0	22	1	22	77	56	0.000121	minus	ENST00000614259.2	BRCA2
Pair32_3	ENST00000614259.2	100.0	23	1	23	78	56	3.57e-05	minus	ENST00000614259.2	BRCA2
Pair33_3	ENST00000614259.2	100.0	22	1	22	24	3	0.000121	minus	ENST00000614259.2	BRCA2
Pair34_3	ENST00000614259.2	100.0	22	1	22	25	4	0.000121	minus	ENST00000614259.2	BRCA2
Pair35_3	ENST00000614259.2	100.0	22	1	22	26	5	0.000121	minus	ENST00000614259.2	BRCA2
Pair36_3	ENST00000614259.2	100.0	23	1	23	27	5	3.57e-05	minus	ENST00000614259.2	BRCA2
Pair37_3	ENST00000614259.2	100.0	23	1	23	78	56	3.57e-05	minus	ENST00000614259.2	BRCA2
Pair38_3	ENST00000614259.2	100.0	22	1	22	32	11	0.000121	minus	ENST00000614259.2	BRCA2
Pair39_3	ENST00000614259.2	100.0	22	1	22	77	56	0.000121	minus	ENST00000614259.2	BRCA2
Pair40_3	ENST00000614259.2	100.0	23	1	23	27	5	3.57e-05	minus	ENST00000614259.2	BRCA2
Pair41_3	ENST00000614259.2	100.0	23	1	23	33	11	3.57e-05	minus	ENST00000614259.2	BRCA2
Pair42_3	ENST00000614259.2	100.0	22	1	22	35	14	0.000121	minus	ENST00000614259.2	BRCA2
Pair43_3	ENST00000614259.2	100.0	22	1	22	31	10	0.000121	minus	ENST00000614259.2	BRCA2
Pair44_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair45_3	ENST00000614259.2	100.0	22	1	22	24	3	0.000121	minus	ENST00000614259.2	BRCA2
Pair46_3	ENST00000614259.2	100.0	22	1	22	25	4	0.000121	minus	ENST00000614259.2	BRCA2
Pair47_3	ENST00000614259.2	100.0	22	1	22	26	5	0.000121	minus	ENST00000614259.2	BRCA2
Pair48_3	ENST00000614259.2	100.0	23	1	23	33	11	3.57e-05	minus	ENST00000614259.2	BRCA2
Pair49_3	ENST00000614259.2	100.0	21	1	21	30	10	0.000398	minus	ENST00000614259.2	BRCA2
Pair50_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair51_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair52_3	ENST00000614259.2	100.0	21	1	21	31	11	0.000398	minus	ENST00000614259.2	BRCA2
Pair53_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair54_3	ENST00000614259.2	100.0	22	1	22	32	11	0.000121	minus	ENST00000614259.2	BRCA2
Pair55_3	ENST00000614259.2	100.0	21	1	21	31	11	0.000398	minus	ENST00000614259.2	BRCA2
Pair56_3	ENST00000614259.2	100.0	21	1	21	31	11	0.000398	minus	ENST00000614259.2	BRCA2
Pair57_3	ENST00000614259.2	100.0	22	1	22	32	11	0.000121	minus	ENST00000614259.2	BRCA2
Pair58_3	ENST00000614259.2	100.0	22	1	22	24	3	0.000121	minus	ENST00000614259.2	BRCA2
Pair59_3	ENST00000614259.2	100.0	22	1	22	25	4	0.000121	minus	ENST00000614259.2	BRCA2
Pair60_3	ENST00000614259.2	100.0	22	1	22	26	5	0.000121	minus	ENST00000614259.2	BRCA2
Pair61_3	ENST00000614259.2	100.0	22	1	22	77	56	0.000121	minus	ENST00000614259.2	BRCA2
Pair62_3	ENST00000614259.2	100.0	22	1	22	32	11	0.000121	minus	ENST00000614259.2	BRCA2
Pair63_3	ENST00000614259.2	100.0	22	1	22	24	3	0.000121	minus	ENST00000614259.2	BRCA2
Pair64_3	ENST00000614259.2	100.0	22	1	22	25	4	0.000121	minus	ENST00000614259.2	BRCA2
Pair65_3	ENST00000614259.2	100.0	22	1	22	26	5	0.000121	minus	ENST00000614259.2	BRCA2
Pair66_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair67_3	ENST00000614259.2	100.0	22	1	22	77	56	0.000121	minus	ENST00000614259.2	BRCA2
Pair68_3	ENST00000614259.2	100.0	23	1	23	33	11	3.57e-05	minus	ENST00000614259.2	BRCA2
Pair69_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair70_3	ENST00000614259.2	100.0	22	1	22	35	14	0.000121	minus	ENST00000614259.2	BRCA2
Pair71_3	ENST00000614259.2	100.0	22	1	22	31	10	0.000121	minus	ENST00000614259.2	BRCA2
Pair72_3	ENST00000614259.2	100.0	22	1	22	24	3	0.000121	minus	ENST00000614259.2	BRCA2
Pair73_3	ENST00000614259.2	100.0	22	1	22	25	4	0.000121	minus	ENST00000614259.2	BRCA2
Pair74_3	ENST00000614259.2	100.0	22	1	22	26	5	0.000121	minus	ENST00000614259.2	BRCA2
Pair75_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair76_3	ENST00000614259.2	100.0	23	1	23	33	11	3.57e-05	minus	ENST00000614259.2	BRCA2
Pair77_3	ENST00000614259.2	100.0	21	1	21	31	11	0.000398	minus	ENST00000614259.2	BRCA2
Pair78_3	ENST00000614259.2	100.0	22	1	22	35	14	0.000121	minus	ENST00000614259.2	BRCA2
Pair79_3	ENST00000614259.2	100.0	22	1	22	31	10	0.000121	minus	ENST00000614259.2	BRCA2
Pair80_3	ENST00000614259.2	100.0	23	1	23	78	56	3.57e-05	minus	ENST00000614259.2	BRCA2
Pair81_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair82_3	ENST00000614259.2	100.0	21	1	21	31	11	0.000398	minus	ENST00000614259.2	BRCA2
Pair83_3	ENST00000614259.2	100.0	23	1	23	27	5	3.57e-05	minus	ENST00000614259.2	BRCA2
Pair84_3	ENST00000614259.2	100.0	23	1	23	33	11	3.57e-05	minus	ENST00000614259.2	BRCA2
Pair85_3	ENST00000614259.2	100.0	21	1	21	31	11	0.000398	minus	ENST00000614259.2	BRCA2
Pair86_3	ENST00000614259.2	100.0	22	1	22	35	14	0.000121	minus	ENST00000614259.2	BRCA2
Pair87_3	ENST00000614259.2	100.0	22	1	22	31	10	0.000121	minus	ENST00000614259.2	BRCA2
Pair88_3	ENST00000614259.2	100.0	22	1	22	32	11	0.000121	minus	ENST00000614259.2	BRCA2
Pair89_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair90_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair91_3	ENST00000614259.2	100.0	20	1	20	30	11	0.002	minus	ENST00000614259.2	BRCA2
Pair92_3	ENST00000614259.2	100.0	22	1	22	32	11	0.000121	minus	ENST00000614259.2	BRCA2
Pair93_3	ENST00000614259.2	100.0	23	1	23	27	5	3.57e-05	minus	ENST00000614259.2	BRCA2
Pair94_3	ENST00000614259.2	100.0	21	1	21	31	11	0.000398	minus	ENST00000614259.2	BRCA2
