query id	subject id	identity	alignment length	q. start	q. end	s. start	s. end	evalue	strand	transcript_id	gene_symbol
Pair31_5	ENST00000582467.2	100.0	14	5	18	9867	9854	6.0	minus	ENST00000582467.2	BPTF
Pair48_3	ENST00000582467.2	100.0	14	5	18	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair49_3	ENST00000582467.2	100.0	14	5	18	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair50_3	ENST00000582467.2	100.0	14	4	17	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair51_3	ENST00000582467.2	100.0	14	1	14	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair52_3	ENST00000582467.2	100.0	14	5	18	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair53_3	ENST00000582467.2	100.0	14	6	19	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair54_3	ENST00000582467.2	100.0	14	5	18	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair55_3	ENST00000582467.2	100.0	14	5	18	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair56_3	ENST00000582467.2	100.0	14	4	17	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair57_3	ENST00000582467.2	100.0	14	1	14	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair59_3	ENST00000582467.2	100.0	14	5	18	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair60_3	ENST00000582467.2	100.0	14	5	18	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair61_3	ENST00000582467.2	100.0	14	5	18	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair62_3	ENST00000582467.2	100.0	14	1	14	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair64_3	ENST00000582467.2	100.0	14	5	18	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair66_3	ENST00000582467.2	100.0	14	5	18	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair68_3	ENST00000582467.2	100.0	14	4	17	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair69_3	ENST00000582467.2	100.0	14	7	20	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair70_3	ENST00000582467.2	100.0	14	1	14	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair71_3	ENST00000582467.2	100.0	14	6	19	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair75_3	ENST00000582467.2	100.0	14	4	17	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair76_3	ENST00000582467.2	100.0	14	7	20	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair77_3	ENST00000582467.2	100.0	14	1	14	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair80_3	ENST00000582467.2	100.0	14	5	18	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair82_3	ENST00000582467.2	100.0	14	4	17	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair83_3	ENST00000582467.2	100.0	14	1	14	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair84_3	ENST00000582467.2	100.0	14	5	18	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair85_3	ENST00000582467.2	100.0	14	6	19	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair87_3	ENST00000582467.2	100.0	14	5	18	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair89_3	ENST00000582467.2	100.0	14	4	17	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair90_3	ENST00000582467.2	100.0	14	1	14	9854	9867	6.0	plus	ENST00000582467.2	BPTF
Pair0_5	ENST00000306378.11	100.0	14	3	16	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair3_5	ENST00000306378.11	100.0	14	5	18	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair4_5	ENST00000306378.11	100.0	14	2	15	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair5_5	ENST00000306378.11	100.0	14	8	21	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair6_5	ENST00000306378.11	100.0	14	7	20	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair7_5	ENST00000306378.11	100.0	14	3	16	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair8_5	ENST00000306378.11	100.0	14	3	16	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair9_5	ENST00000306378.11	100.0	14	3	16	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair10_5	ENST00000306378.11	100.0	14	3	16	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair13_5	ENST00000306378.11	100.0	14	1	14	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair16_5	ENST00000306378.11	100.0	14	3	16	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair17_5	ENST00000306378.11	100.0	14	3	16	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair19_5	ENST00000306378.11	100.0	14	5	18	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair20_5	ENST00000306378.11	100.0	14	2	15	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair21_5	ENST00000306378.11	100.0	14	8	21	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair22_5	ENST00000306378.11	100.0	14	7	20	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair24_5	ENST00000306378.11	100.0	14	3	16	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair25_5	ENST00000306378.11	100.0	14	5	18	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair26_5	ENST00000306378.11	100.0	14	2	15	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair27_5	ENST00000306378.11	100.0	14	7	20	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair28_5	ENST00000306378.11	100.0	14	1	14	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair30_5	ENST00000306378.11	100.0	14	1	14	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair31_5	ENST00000306378.11	100.0	14	5	18	9153	9140	6.0	minus	ENST00000306378.11	BPTF
Pair48_3	ENST00000306378.11	100.0	14	5	18	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair49_3	ENST00000306378.11	100.0	14	5	18	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair50_3	ENST00000306378.11	100.0	14	4	17	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair51_3	ENST00000306378.11	100.0	14	1	14	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair52_3	ENST00000306378.11	100.0	14	5	18	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair53_3	ENST00000306378.11	100.0	14	6	19	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair54_3	ENST00000306378.11	100.0	14	5	18	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair55_3	ENST00000306378.11	100.0	14	5	18	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair56_3	ENST00000306378.11	100.0	14	4	17	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair57_3	ENST00000306378.11	100.0	14	1	14	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair59_3	ENST00000306378.11	100.0	14	5	18	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair60_3	ENST00000306378.11	100.0	14	5	18	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair61_3	ENST00000306378.11	100.0	14	5	18	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair62_3	ENST00000306378.11	100.0	14	1	14	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair64_3	ENST00000306378.11	100.0	14	5	18	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair66_3	ENST00000306378.11	100.0	14	5	18	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair68_3	ENST00000306378.11	100.0	14	4	17	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair69_3	ENST00000306378.11	100.0	14	7	20	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair70_3	ENST00000306378.11	100.0	14	1	14	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair71_3	ENST00000306378.11	100.0	14	6	19	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair75_3	ENST00000306378.11	100.0	14	4	17	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair76_3	ENST00000306378.11	100.0	14	7	20	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair77_3	ENST00000306378.11	100.0	14	1	14	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair80_3	ENST00000306378.11	100.0	14	5	18	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair82_3	ENST00000306378.11	100.0	14	4	17	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair83_3	ENST00000306378.11	100.0	14	1	14	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair84_3	ENST00000306378.11	100.0	14	5	18	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair85_3	ENST00000306378.11	100.0	14	6	19	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair87_3	ENST00000306378.11	100.0	14	5	18	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair89_3	ENST00000306378.11	100.0	14	4	17	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair90_3	ENST00000306378.11	100.0	14	1	14	9140	9153	6.0	plus	ENST00000306378.11	BPTF
Pair0_5	ENST00000570618.5	100.0	14	3	16	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair3_5	ENST00000570618.5	100.0	14	5	18	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair4_5	ENST00000570618.5	100.0	14	2	15	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair5_5	ENST00000570618.5	100.0	14	8	21	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair6_5	ENST00000570618.5	100.0	14	7	20	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair7_5	ENST00000570618.5	100.0	14	3	16	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair8_5	ENST00000570618.5	100.0	14	3	16	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair9_5	ENST00000570618.5	100.0	14	3	16	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair10_5	ENST00000570618.5	100.0	14	3	16	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair13_5	ENST00000570618.5	100.0	14	1	14	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair16_5	ENST00000570618.5	100.0	14	3	16	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair17_5	ENST00000570618.5	100.0	14	3	16	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair19_5	ENST00000570618.5	100.0	14	5	18	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair20_5	ENST00000570618.5	100.0	14	2	15	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair21_5	ENST00000570618.5	100.0	14	8	21	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair22_5	ENST00000570618.5	100.0	14	7	20	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair24_5	ENST00000570618.5	100.0	14	3	16	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair25_5	ENST00000570618.5	100.0	14	5	18	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair26_5	ENST00000570618.5	100.0	14	2	15	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair27_5	ENST00000570618.5	100.0	14	7	20	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair28_5	ENST00000570618.5	100.0	14	1	14	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair30_5	ENST00000570618.5	100.0	14	1	14	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair31_5	ENST00000570618.5	100.0	14	5	18	710	697	6.0	minus	ENST00000570618.5	ARL17B
Pair48_3	ENST00000570618.5	100.0	14	5	18	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair49_3	ENST00000570618.5	100.0	14	5	18	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair50_3	ENST00000570618.5	100.0	14	4	17	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair51_3	ENST00000570618.5	100.0	14	1	14	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair52_3	ENST00000570618.5	100.0	14	5	18	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair53_3	ENST00000570618.5	100.0	14	6	19	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair54_3	ENST00000570618.5	100.0	14	5	18	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair55_3	ENST00000570618.5	100.0	14	5	18	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair56_3	ENST00000570618.5	100.0	14	4	17	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair57_3	ENST00000570618.5	100.0	14	1	14	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair59_3	ENST00000570618.5	100.0	14	5	18	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair60_3	ENST00000570618.5	100.0	14	5	18	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair61_3	ENST00000570618.5	100.0	14	5	18	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair62_3	ENST00000570618.5	100.0	14	1	14	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair64_3	ENST00000570618.5	100.0	14	5	18	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair66_3	ENST00000570618.5	100.0	14	5	18	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair68_3	ENST00000570618.5	100.0	14	4	17	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair69_3	ENST00000570618.5	100.0	14	7	20	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair70_3	ENST00000570618.5	100.0	14	1	14	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair71_3	ENST00000570618.5	100.0	14	6	19	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair75_3	ENST00000570618.5	100.0	14	4	17	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair76_3	ENST00000570618.5	100.0	14	7	20	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair77_3	ENST00000570618.5	100.0	14	1	14	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair80_3	ENST00000570618.5	100.0	14	5	18	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair82_3	ENST00000570618.5	100.0	14	4	17	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair83_3	ENST00000570618.5	100.0	14	1	14	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair84_3	ENST00000570618.5	100.0	14	5	18	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair85_3	ENST00000570618.5	100.0	14	6	19	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair87_3	ENST00000570618.5	100.0	14	5	18	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair89_3	ENST00000570618.5	100.0	14	4	17	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair90_3	ENST00000570618.5	100.0	14	1	14	697	710	6.0	plus	ENST00000570618.5	ARL17B
Pair0_5	ENST00000638939.1	94.444	18	2	19	117	100	6.0	minus	ENST00000638939.1	PDE4D
Pair3_5	ENST00000638939.1	94.444	18	4	21	117	100	6.0	minus	ENST00000638939.1	PDE4D
Pair4_5	ENST00000638939.1	94.444	18	1	18	117	100	6.0	minus	ENST00000638939.1	PDE4D
Pair7_5	ENST00000638939.1	94.444	18	2	19	117	100	6.0	minus	ENST00000638939.1	PDE4D
Pair8_5	ENST00000638939.1	94.444	18	2	19	117	100	6.0	minus	ENST00000638939.1	PDE4D
Pair9_5	ENST00000638939.1	94.444	18	2	19	117	100	6.0	minus	ENST00000638939.1	PDE4D
Pair10_5	ENST00000638939.1	94.444	18	2	19	117	100	6.0	minus	ENST00000638939.1	PDE4D
Pair16_5	ENST00000638939.1	94.444	18	2	19	117	100	6.0	minus	ENST00000638939.1	PDE4D
Pair17_5	ENST00000638939.1	94.444	18	2	19	117	100	6.0	minus	ENST00000638939.1	PDE4D
Pair19_5	ENST00000638939.1	94.444	18	4	21	117	100	6.0	minus	ENST00000638939.1	PDE4D
Pair20_5	ENST00000638939.1	94.444	18	1	18	117	100	6.0	minus	ENST00000638939.1	PDE4D
Pair24_5	ENST00000638939.1	94.444	18	2	19	117	100	6.0	minus	ENST00000638939.1	PDE4D
Pair25_5	ENST00000638939.1	94.444	18	4	21	117	100	6.0	minus	ENST00000638939.1	PDE4D
Pair26_5	ENST00000638939.1	94.444	18	1	18	117	100	6.0	minus	ENST00000638939.1	PDE4D
Pair31_5	ENST00000638939.1	94.444	18	4	21	117	100	6.0	minus	ENST00000638939.1	PDE4D
Pair48_3	ENST00000638939.1	94.444	18	2	19	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair49_3	ENST00000638939.1	94.444	18	2	19	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair50_3	ENST00000638939.1	94.444	18	1	18	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair52_3	ENST00000638939.1	94.444	18	2	19	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair53_3	ENST00000638939.1	94.444	18	3	20	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair54_3	ENST00000638939.1	94.444	18	2	19	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair55_3	ENST00000638939.1	94.444	18	2	19	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair56_3	ENST00000638939.1	94.444	18	1	18	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair59_3	ENST00000638939.1	94.444	18	2	19	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair60_3	ENST00000638939.1	94.444	18	2	19	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair61_3	ENST00000638939.1	94.444	18	2	19	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair64_3	ENST00000638939.1	94.444	18	2	19	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair66_3	ENST00000638939.1	94.444	18	2	19	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair68_3	ENST00000638939.1	94.444	18	1	18	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair69_3	ENST00000638939.1	94.444	18	4	21	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair71_3	ENST00000638939.1	94.444	18	3	20	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair75_3	ENST00000638939.1	94.444	18	1	18	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair76_3	ENST00000638939.1	94.444	18	4	21	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair80_3	ENST00000638939.1	94.444	18	2	19	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair82_3	ENST00000638939.1	94.444	18	1	18	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair84_3	ENST00000638939.1	94.444	18	2	19	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair85_3	ENST00000638939.1	94.444	18	3	20	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair87_3	ENST00000638939.1	94.444	18	2	19	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair89_3	ENST00000638939.1	94.444	18	1	18	100	117	6.0	plus	ENST00000638939.1	PDE4D
Pair0_5	ENST00000514231.1	94.444	18	2	19	315	298	6.0	minus	ENST00000514231.1	PDE4D
Pair3_5	ENST00000514231.1	94.444	18	4	21	315	298	6.0	minus	ENST00000514231.1	PDE4D
Pair4_5	ENST00000514231.1	94.444	18	1	18	315	298	6.0	minus	ENST00000514231.1	PDE4D
Pair7_5	ENST00000514231.1	94.444	18	2	19	315	298	6.0	minus	ENST00000514231.1	PDE4D
Pair8_5	ENST00000514231.1	94.444	18	2	19	315	298	6.0	minus	ENST00000514231.1	PDE4D
Pair9_5	ENST00000514231.1	94.444	18	2	19	315	298	6.0	minus	ENST00000514231.1	PDE4D
Pair10_5	ENST00000514231.1	94.444	18	2	19	315	298	6.0	minus	ENST00000514231.1	PDE4D
Pair16_5	ENST00000514231.1	94.444	18	2	19	315	298	6.0	minus	ENST00000514231.1	PDE4D
Pair17_5	ENST00000514231.1	94.444	18	2	19	315	298	6.0	minus	ENST00000514231.1	PDE4D
Pair19_5	ENST00000514231.1	94.444	18	4	21	315	298	6.0	minus	ENST00000514231.1	PDE4D
Pair20_5	ENST00000514231.1	94.444	18	1	18	315	298	6.0	minus	ENST00000514231.1	PDE4D
Pair24_5	ENST00000514231.1	94.444	18	2	19	315	298	6.0	minus	ENST00000514231.1	PDE4D
Pair25_5	ENST00000514231.1	94.444	18	4	21	315	298	6.0	minus	ENST00000514231.1	PDE4D
Pair26_5	ENST00000514231.1	94.444	18	1	18	315	298	6.0	minus	ENST00000514231.1	PDE4D
Pair31_5	ENST00000514231.1	94.444	18	4	21	315	298	6.0	minus	ENST00000514231.1	PDE4D
Pair48_3	ENST00000514231.1	94.444	18	2	19	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair49_3	ENST00000514231.1	94.444	18	2	19	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair50_3	ENST00000514231.1	94.444	18	1	18	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair52_3	ENST00000514231.1	94.444	18	2	19	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair53_3	ENST00000514231.1	94.444	18	3	20	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair54_3	ENST00000514231.1	94.444	18	2	19	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair55_3	ENST00000514231.1	94.444	18	2	19	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair56_3	ENST00000514231.1	94.444	18	1	18	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair59_3	ENST00000514231.1	94.444	18	2	19	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair60_3	ENST00000514231.1	94.444	18	2	19	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair61_3	ENST00000514231.1	94.444	18	2	19	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair64_3	ENST00000514231.1	94.444	18	2	19	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair66_3	ENST00000514231.1	94.444	18	2	19	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair68_3	ENST00000514231.1	94.444	18	1	18	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair69_3	ENST00000514231.1	94.444	18	4	21	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair71_3	ENST00000514231.1	94.444	18	3	20	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair75_3	ENST00000514231.1	94.444	18	1	18	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair76_3	ENST00000514231.1	94.444	18	4	21	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair80_3	ENST00000514231.1	94.444	18	2	19	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair82_3	ENST00000514231.1	94.444	18	1	18	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair84_3	ENST00000514231.1	94.444	18	2	19	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair85_3	ENST00000514231.1	94.444	18	3	20	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair87_3	ENST00000514231.1	94.444	18	2	19	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair89_3	ENST00000514231.1	94.444	18	1	18	298	315	6.0	plus	ENST00000514231.1	PDE4D
Pair0_5	ENST00000515324.1	94.444	18	2	19	64	47	6.0	minus	ENST00000515324.1	PDE4D
Pair3_5	ENST00000515324.1	94.444	18	4	21	64	47	6.0	minus	ENST00000515324.1	PDE4D
Pair4_5	ENST00000515324.1	94.444	18	1	18	64	47	6.0	minus	ENST00000515324.1	PDE4D
Pair7_5	ENST00000515324.1	94.444	18	2	19	64	47	6.0	minus	ENST00000515324.1	PDE4D
Pair8_5	ENST00000515324.1	94.444	18	2	19	64	47	6.0	minus	ENST00000515324.1	PDE4D
Pair9_5	ENST00000515324.1	94.444	18	2	19	64	47	6.0	minus	ENST00000515324.1	PDE4D
Pair10_5	ENST00000515324.1	94.444	18	2	19	64	47	6.0	minus	ENST00000515324.1	PDE4D
Pair16_5	ENST00000515324.1	94.444	18	2	19	64	47	6.0	minus	ENST00000515324.1	PDE4D
Pair17_5	ENST00000515324.1	94.444	18	2	19	64	47	6.0	minus	ENST00000515324.1	PDE4D
Pair19_5	ENST00000515324.1	94.444	18	4	21	64	47	6.0	minus	ENST00000515324.1	PDE4D
Pair20_5	ENST00000515324.1	94.444	18	1	18	64	47	6.0	minus	ENST00000515324.1	PDE4D
Pair24_5	ENST00000515324.1	94.444	18	2	19	64	47	6.0	minus	ENST00000515324.1	PDE4D
Pair25_5	ENST00000515324.1	94.444	18	4	21	64	47	6.0	minus	ENST00000515324.1	PDE4D
Pair26_5	ENST00000515324.1	94.444	18	1	18	64	47	6.0	minus	ENST00000515324.1	PDE4D
Pair31_5	ENST00000515324.1	94.444	18	4	21	64	47	6.0	minus	ENST00000515324.1	PDE4D
Pair48_3	ENST00000515324.1	94.444	18	2	19	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair49_3	ENST00000515324.1	94.444	18	2	19	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair50_3	ENST00000515324.1	94.444	18	1	18	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair52_3	ENST00000515324.1	94.444	18	2	19	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair53_3	ENST00000515324.1	94.444	18	3	20	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair54_3	ENST00000515324.1	94.444	18	2	19	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair55_3	ENST00000515324.1	94.444	18	2	19	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair56_3	ENST00000515324.1	94.444	18	1	18	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair59_3	ENST00000515324.1	94.444	18	2	19	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair60_3	ENST00000515324.1	94.444	18	2	19	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair61_3	ENST00000515324.1	94.444	18	2	19	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair64_3	ENST00000515324.1	94.444	18	2	19	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair66_3	ENST00000515324.1	94.444	18	2	19	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair68_3	ENST00000515324.1	94.444	18	1	18	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair69_3	ENST00000515324.1	94.444	18	4	21	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair71_3	ENST00000515324.1	94.444	18	3	20	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair75_3	ENST00000515324.1	94.444	18	1	18	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair76_3	ENST00000515324.1	94.444	18	4	21	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair80_3	ENST00000515324.1	94.444	18	2	19	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair82_3	ENST00000515324.1	94.444	18	1	18	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair84_3	ENST00000515324.1	94.444	18	2	19	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair85_3	ENST00000515324.1	94.444	18	3	20	47	64	6.0	plus	ENST00000515324.1	PDE4D
Pair87_3	ENST00000515324.1	94.444	18	2	19	47	64	6.0	plus	ENST00000515324.1	PDE4D
