,query id,subject id,identity,alignment length,q. start,q. end,s. start,s. end,evalue,strand,id,ensembl_id,gene,filter1,filter2
5703,Pair29_5,XM_030243525,95.238,21,1,21,14644,14664,0.13,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5704,Pair30_5,XM_030243525,95.0,20,1,20,14661,14680,0.42,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5705,Pair31_5,XM_030243525,95.0,20,1,20,14661,14680,0.42,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5706,Pair32_5,XM_030243525,95.0,20,1,20,14661,14680,0.42,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5707,Pair33_5,XM_030243525,95.0,20,1,20,14661,14680,0.42,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5708,Pair34_5,XM_030243525,95.0,20,1,20,14661,14680,0.42,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5710,Pair65_5,XM_030243525,95.238,21,1,21,14644,14664,0.13,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5711,Pair66_5,XM_030243525,95.238,21,1,21,14643,14663,0.13,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5712,Pair67_5,XM_030243525,95.0,20,1,20,14645,14664,0.42,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5713,Pair68_5,XM_030243525,95.238,21,1,21,14644,14664,0.13,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5714,Pair69_5,XM_030243525,95.238,21,1,21,14644,14664,0.13,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5715,Pair70_5,XM_030243525,95.0,20,1,20,14661,14680,0.42,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5716,Pair71_5,XM_030243525,95.0,20,1,20,14661,14680,0.42,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5717,Pair72_5,XM_030243525,95.0,20,1,20,14661,14680,0.42,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5718,Pair73_5,XM_030243525,95.0,20,1,20,14661,14680,0.42,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5719,Pair74_5,XM_030243525,95.0,20,1,20,14661,14680,0.42,plus,XM_030243525,ENSMUST00000033965,Tenm3,True,True
5721,Pair25_5,XM_006509409,95.238,21,1,21,14645,14665,0.13,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5722,Pair26_5,XM_006509409,95.238,21,1,21,14644,14664,0.13,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5723,Pair27_5,XM_006509409,95.0,20,1,20,14646,14665,0.42,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5724,Pair28_5,XM_006509409,95.238,21,1,21,14645,14665,0.13,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5725,Pair29_5,XM_006509409,95.238,21,1,21,14645,14665,0.13,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5726,Pair30_5,XM_006509409,95.0,20,1,20,14662,14681,0.42,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5727,Pair31_5,XM_006509409,95.0,20,1,20,14662,14681,0.42,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5728,Pair32_5,XM_006509409,95.0,20,1,20,14662,14681,0.42,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5729,Pair33_5,XM_006509409,95.0,20,1,20,14662,14681,0.42,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5730,Pair34_5,XM_006509409,95.0,20,1,20,14662,14681,0.42,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5732,Pair65_5,XM_006509409,95.238,21,1,21,14645,14665,0.13,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5733,Pair66_5,XM_006509409,95.238,21,1,21,14644,14664,0.13,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5734,Pair67_5,XM_006509409,95.0,20,1,20,14646,14665,0.42,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5735,Pair68_5,XM_006509409,95.238,21,1,21,14645,14665,0.13,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5736,Pair69_5,XM_006509409,95.238,21,1,21,14645,14665,0.13,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5737,Pair70_5,XM_006509409,95.0,20,1,20,14662,14681,0.42,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5738,Pair71_5,XM_006509409,95.0,20,1,20,14662,14681,0.42,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5739,Pair72_5,XM_006509409,95.0,20,1,20,14662,14681,0.42,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5740,Pair73_5,XM_006509409,95.0,20,1,20,14662,14681,0.42,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5741,Pair74_5,XM_006509409,95.0,20,1,20,14662,14681,0.42,plus,XM_006509409,ENSMUST00000033965,Tenm3,True,True
5743,Pair20_3,XR_004941095,100.0,20,1,20,31809,31790,0.002,minus,XR_004941095,-,-,True,True
5744,Pair21_3,XR_004941095,100.0,20,1,20,31809,31790,0.002,minus,XR_004941095,-,-,True,True
5745,Pair22_3,XR_004941095,100.0,20,1,20,31809,31790,0.002,minus,XR_004941095,-,-,True,True
5746,Pair23_3,XR_004941095,100.0,20,1,20,31809,31790,0.002,minus,XR_004941095,-,-,True,True
5747,Pair24_3,XR_004941095,100.0,20,1,20,31824,31805,0.002,minus,XR_004941095,-,-,True,True
5749,Pair60_3,XR_004941095,100.0,20,1,20,31809,31790,0.002,minus,XR_004941095,-,-,True,True
5750,Pair61_3,XR_004941095,100.0,20,1,20,31809,31790,0.002,minus,XR_004941095,-,-,True,True
5751,Pair62_3,XR_004941095,100.0,20,1,20,31809,31790,0.002,minus,XR_004941095,-,-,True,True
5752,Pair63_3,XR_004941095,100.0,20,1,20,31809,31790,0.002,minus,XR_004941095,-,-,True,True
5753,Pair64_3,XR_004941095,100.0,20,1,20,31824,31805,0.002,minus,XR_004941095,-,-,True,True
5755,Pair25_5,XM_006523320,95.238,21,1,21,1923,1943,0.13,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5756,Pair26_5,XM_006523320,95.238,21,1,21,1922,1942,0.13,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5757,Pair27_5,XM_006523320,95.0,20,1,20,1924,1943,0.42,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5758,Pair28_5,XM_006523320,95.238,21,1,21,1923,1943,0.13,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5759,Pair29_5,XM_006523320,95.238,21,1,21,1923,1943,0.13,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5760,Pair30_5,XM_006523320,95.0,20,1,20,1940,1959,0.42,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5761,Pair31_5,XM_006523320,95.0,20,1,20,1940,1959,0.42,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5762,Pair32_5,XM_006523320,95.0,20,1,20,1940,1959,0.42,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5763,Pair33_5,XM_006523320,95.0,20,1,20,1940,1959,0.42,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5764,Pair34_5,XM_006523320,95.0,20,1,20,1940,1959,0.42,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5766,Pair65_5,XM_006523320,95.238,21,1,21,1923,1943,0.13,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5767,Pair66_5,XM_006523320,95.238,21,1,21,1922,1942,0.13,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5768,Pair67_5,XM_006523320,95.0,20,1,20,1924,1943,0.42,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5769,Pair68_5,XM_006523320,95.238,21,1,21,1923,1943,0.13,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5770,Pair69_5,XM_006523320,95.238,21,1,21,1923,1943,0.13,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5771,Pair70_5,XM_006523320,95.0,20,1,20,1940,1959,0.42,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5772,Pair71_5,XM_006523320,95.0,20,1,20,1940,1959,0.42,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5773,Pair72_5,XM_006523320,95.0,20,1,20,1940,1959,0.42,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5774,Pair73_5,XM_006523320,95.0,20,1,20,1940,1959,0.42,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5775,Pair74_5,XM_006523320,95.0,20,1,20,1940,1959,0.42,plus,XM_006523320,ENSMUST00000089085,Pde10a,True,True
5777,Pair20_3,XR_004941096,100.0,20,1,20,31781,31762,0.002,minus,XR_004941096,-,-,True,True
5778,Pair21_3,XR_004941096,100.0,20,1,20,31781,31762,0.002,minus,XR_004941096,-,-,True,True
5779,Pair22_3,XR_004941096,100.0,20,1,20,31781,31762,0.002,minus,XR_004941096,-,-,True,True
5780,Pair23_3,XR_004941096,100.0,20,1,20,31781,31762,0.002,minus,XR_004941096,-,-,True,True
5781,Pair24_3,XR_004941096,100.0,20,1,20,31796,31777,0.002,minus,XR_004941096,-,-,True,True
5783,Pair60_3,XR_004941096,100.0,20,1,20,31781,31762,0.002,minus,XR_004941096,-,-,True,True
5784,Pair61_3,XR_004941096,100.0,20,1,20,31781,31762,0.002,minus,XR_004941096,-,-,True,True
5785,Pair62_3,XR_004941096,100.0,20,1,20,31781,31762,0.002,minus,XR_004941096,-,-,True,True
5786,Pair63_3,XR_004941096,100.0,20,1,20,31781,31762,0.002,minus,XR_004941096,-,-,True,True
5787,Pair64_3,XR_004941096,100.0,20,1,20,31796,31777,0.002,minus,XR_004941096,-,-,True,True
5789,Pair24_3,XM_036159020,100.0,20,1,20,3646,3665,0.002,plus,XM_036159020,ENSMUST00000111062,Gm21451,True,True
5791,Pair64_3,XM_036159020,100.0,20,1,20,3646,3665,0.002,plus,XM_036159020,ENSMUST00000111062,Gm21451,True,True
5793,Pair20_3,XR_004934324,95.0,20,1,20,19872,19891,0.42,plus,XR_004934324,-,-,True,True
5794,Pair21_3,XR_004934324,95.0,20,1,20,19872,19891,0.42,plus,XR_004934324,-,-,True,True
5795,Pair22_3,XR_004934324,95.0,20,1,20,19872,19891,0.42,plus,XR_004934324,-,-,True,True
5796,Pair23_3,XR_004934324,95.0,20,1,20,19872,19891,0.42,plus,XR_004934324,-,-,True,True
5797,Pair24_3,XR_004934324,100.0,20,1,20,19857,19876,0.002,plus,XR_004934324,-,-,True,True
5804,Pair60_3,XR_004934324,95.0,20,1,20,19872,19891,0.42,plus,XR_004934324,-,-,True,True
5805,Pair61_3,XR_004934324,95.0,20,1,20,19872,19891,0.42,plus,XR_004934324,-,-,True,True
5806,Pair62_3,XR_004934324,95.0,20,1,20,19872,19891,0.42,plus,XR_004934324,-,-,True,True
5807,Pair63_3,XR_004934324,95.0,20,1,20,19872,19891,0.42,plus,XR_004934324,-,-,True,True
5808,Pair64_3,XR_004934324,100.0,20,1,20,19857,19876,0.002,plus,XR_004934324,-,-,True,True
5815,Pair24_3,XM_006519892,100.0,20,1,20,3649,3668,0.002,plus,XM_006519892,ENSMUST00000111062,Gm21451,True,True
5817,Pair64_3,XM_006519892,100.0,20,1,20,3649,3668,0.002,plus,XM_006519892,ENSMUST00000111062,Gm21451,True,True
5819,Pair24_3,XM_036159021,100.0,20,1,20,3628,3647,0.002,plus,XM_036159021,ENSMUST00000111062,Gm21451,True,True
5821,Pair64_3,XM_036159021,100.0,20,1,20,3628,3647,0.002,plus,XM_036159021,ENSMUST00000111062,Gm21451,True,True
6020,Pair20_3,XM_017319923,100.0,16,5,20,1705,1720,0.42,plus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6021,Pair21_3,XM_017319923,100.0,16,5,20,1705,1720,0.42,plus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6022,Pair22_3,XM_017319923,100.0,16,5,20,1705,1720,0.42,plus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6023,Pair23_3,XM_017319923,100.0,16,5,20,1705,1720,0.42,plus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6024,Pair25_5,XM_017319923,95.238,21,1,21,1802,1782,0.13,minus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6025,Pair26_5,XM_017319923,95.238,21,1,21,1803,1783,0.13,minus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6026,Pair27_5,XM_017319923,95.0,20,1,20,1801,1782,0.42,minus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6027,Pair28_5,XM_017319923,95.238,21,1,21,1802,1782,0.13,minus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6028,Pair29_5,XM_017319923,95.238,21,1,21,1802,1782,0.13,minus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6030,Pair60_3,XM_017319923,100.0,16,5,20,1705,1720,0.42,plus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6031,Pair61_3,XM_017319923,100.0,16,5,20,1705,1720,0.42,plus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6032,Pair62_3,XM_017319923,100.0,16,5,20,1705,1720,0.42,plus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6033,Pair63_3,XM_017319923,100.0,16,5,20,1705,1720,0.42,plus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6034,Pair65_5,XM_017319923,95.238,21,1,21,1802,1782,0.13,minus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6035,Pair66_5,XM_017319923,95.238,21,1,21,1803,1783,0.13,minus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6036,Pair67_5,XM_017319923,95.0,20,1,20,1801,1782,0.42,minus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6037,Pair68_5,XM_017319923,95.238,21,1,21,1802,1782,0.13,minus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6038,Pair69_5,XM_017319923,95.238,21,1,21,1802,1782,0.13,minus,XM_017319923,ENSMUST00000106946,Ak4,True,True
6043,Pair20_3,XM_036163121,95.0,20,1,20,7655,7674,0.42,plus,XM_036163121,-,-,True,True
6044,Pair21_3,XM_036163121,95.0,20,1,20,7655,7674,0.42,plus,XM_036163121,-,-,True,True
6045,Pair22_3,XM_036163121,95.0,20,1,20,7655,7674,0.42,plus,XM_036163121,-,-,True,True
6046,Pair23_3,XM_036163121,95.0,20,1,20,7655,7674,0.42,plus,XM_036163121,-,-,True,True
6047,Pair25_5,XM_036163121,95.238,21,1,21,7756,7736,0.13,minus,XM_036163121,-,-,True,True
6048,Pair26_5,XM_036163121,95.238,21,1,21,7757,7737,0.13,minus,XM_036163121,-,-,True,True
6049,Pair27_5,XM_036163121,95.0,20,1,20,7755,7736,0.42,minus,XM_036163121,-,-,True,True
6050,Pair28_5,XM_036163121,95.238,21,1,21,7756,7736,0.13,minus,XM_036163121,-,-,True,True
6051,Pair29_5,XM_036163121,95.238,21,1,21,7756,7736,0.13,minus,XM_036163121,-,-,True,True
6052,Pair30_5,XM_036163121,95.0,20,1,20,7739,7720,0.42,minus,XM_036163121,-,-,True,True
6053,Pair31_5,XM_036163121,95.0,20,1,20,7739,7720,0.42,minus,XM_036163121,-,-,True,True
6054,Pair32_5,XM_036163121,95.0,20,1,20,7739,7720,0.42,minus,XM_036163121,-,-,True,True
6055,Pair33_5,XM_036163121,95.0,20,1,20,7739,7720,0.42,minus,XM_036163121,-,-,True,True
6056,Pair34_5,XM_036163121,95.0,20,1,20,7739,7720,0.42,minus,XM_036163121,-,-,True,True
6058,Pair60_3,XM_036163121,95.0,20,1,20,7655,7674,0.42,plus,XM_036163121,-,-,True,True
6059,Pair61_3,XM_036163121,95.0,20,1,20,7655,7674,0.42,plus,XM_036163121,-,-,True,True
6060,Pair62_3,XM_036163121,95.0,20,1,20,7655,7674,0.42,plus,XM_036163121,-,-,True,True
6061,Pair63_3,XM_036163121,95.0,20,1,20,7655,7674,0.42,plus,XM_036163121,-,-,True,True
6062,Pair65_5,XM_036163121,95.238,21,1,21,7756,7736,0.13,minus,XM_036163121,-,-,True,True
6063,Pair66_5,XM_036163121,95.238,21,1,21,7757,7737,0.13,minus,XM_036163121,-,-,True,True
6064,Pair67_5,XM_036163121,95.0,20,1,20,7755,7736,0.42,minus,XM_036163121,-,-,True,True
6065,Pair68_5,XM_036163121,95.238,21,1,21,7756,7736,0.13,minus,XM_036163121,-,-,True,True
6066,Pair69_5,XM_036163121,95.238,21,1,21,7756,7736,0.13,minus,XM_036163121,-,-,True,True
6067,Pair70_5,XM_036163121,95.0,20,1,20,7739,7720,0.42,minus,XM_036163121,-,-,True,True
6068,Pair71_5,XM_036163121,95.0,20,1,20,7739,7720,0.42,minus,XM_036163121,-,-,True,True
6069,Pair72_5,XM_036163121,95.0,20,1,20,7739,7720,0.42,minus,XM_036163121,-,-,True,True
6070,Pair73_5,XM_036163121,95.0,20,1,20,7739,7720,0.42,minus,XM_036163121,-,-,True,True
6071,Pair74_5,XM_036163121,95.0,20,1,20,7739,7720,0.42,minus,XM_036163121,-,-,True,True
6078,Pair20_3,XM_036163120,95.0,20,1,20,7673,7692,0.42,plus,XM_036163120,-,-,True,True
6079,Pair21_3,XM_036163120,95.0,20,1,20,7673,7692,0.42,plus,XM_036163120,-,-,True,True
6080,Pair22_3,XM_036163120,95.0,20,1,20,7673,7692,0.42,plus,XM_036163120,-,-,True,True
6081,Pair23_3,XM_036163120,95.0,20,1,20,7673,7692,0.42,plus,XM_036163120,-,-,True,True
6082,Pair25_5,XM_036163120,95.238,21,1,21,7774,7754,0.13,minus,XM_036163120,-,-,True,True
6083,Pair26_5,XM_036163120,95.238,21,1,21,7775,7755,0.13,minus,XM_036163120,-,-,True,True
6084,Pair27_5,XM_036163120,95.0,20,1,20,7773,7754,0.42,minus,XM_036163120,-,-,True,True
6085,Pair28_5,XM_036163120,95.238,21,1,21,7774,7754,0.13,minus,XM_036163120,-,-,True,True
6086,Pair29_5,XM_036163120,95.238,21,1,21,7774,7754,0.13,minus,XM_036163120,-,-,True,True
6087,Pair30_5,XM_036163120,95.0,20,1,20,7757,7738,0.42,minus,XM_036163120,-,-,True,True
6088,Pair31_5,XM_036163120,95.0,20,1,20,7757,7738,0.42,minus,XM_036163120,-,-,True,True
6089,Pair32_5,XM_036163120,95.0,20,1,20,7757,7738,0.42,minus,XM_036163120,-,-,True,True
6090,Pair33_5,XM_036163120,95.0,20,1,20,7757,7738,0.42,minus,XM_036163120,-,-,True,True
6091,Pair34_5,XM_036163120,95.0,20,1,20,7757,7738,0.42,minus,XM_036163120,-,-,True,True
6093,Pair60_3,XM_036163120,95.0,20,1,20,7673,7692,0.42,plus,XM_036163120,-,-,True,True
6094,Pair61_3,XM_036163120,95.0,20,1,20,7673,7692,0.42,plus,XM_036163120,-,-,True,True
6095,Pair62_3,XM_036163120,95.0,20,1,20,7673,7692,0.42,plus,XM_036163120,-,-,True,True
6096,Pair63_3,XM_036163120,95.0,20,1,20,7673,7692,0.42,plus,XM_036163120,-,-,True,True
6097,Pair65_5,XM_036163120,95.238,21,1,21,7774,7754,0.13,minus,XM_036163120,-,-,True,True
6098,Pair66_5,XM_036163120,95.238,21,1,21,7775,7755,0.13,minus,XM_036163120,-,-,True,True
6099,Pair67_5,XM_036163120,95.0,20,1,20,7773,7754,0.42,minus,XM_036163120,-,-,True,True
6100,Pair68_5,XM_036163120,95.238,21,1,21,7774,7754,0.13,minus,XM_036163120,-,-,True,True
6101,Pair69_5,XM_036163120,95.238,21,1,21,7774,7754,0.13,minus,XM_036163120,-,-,True,True
6102,Pair70_5,XM_036163120,95.0,20,1,20,7757,7738,0.42,minus,XM_036163120,-,-,True,True
6103,Pair71_5,XM_036163120,95.0,20,1,20,7757,7738,0.42,minus,XM_036163120,-,-,True,True
6104,Pair72_5,XM_036163120,95.0,20,1,20,7757,7738,0.42,minus,XM_036163120,-,-,True,True
6105,Pair73_5,XM_036163120,95.0,20,1,20,7757,7738,0.42,minus,XM_036163120,-,-,True,True
6106,Pair74_5,XM_036163120,95.0,20,1,20,7757,7738,0.42,minus,XM_036163120,-,-,True,True
6271,Pair20_3,XR_879199,100.0,20,1,20,1522,1503,0.002,minus,XR_879199,-,-,True,True
6272,Pair21_3,XR_879199,100.0,20,1,20,1522,1503,0.002,minus,XR_879199,-,-,True,True
6273,Pair22_3,XR_879199,100.0,20,1,20,1522,1503,0.002,minus,XR_879199,-,-,True,True
6274,Pair23_3,XR_879199,100.0,20,1,20,1522,1503,0.002,minus,XR_879199,-,-,True,True
6275,Pair24_3,XR_879199,100.0,20,1,20,1537,1518,0.002,minus,XR_879199,-,-,True,True
6276,Pair60_3,XR_879199,100.0,20,1,20,1522,1503,0.002,minus,XR_879199,-,-,True,True
6277,Pair61_3,XR_879199,100.0,20,1,20,1522,1503,0.002,minus,XR_879199,-,-,True,True
6278,Pair62_3,XR_879199,100.0,20,1,20,1522,1503,0.002,minus,XR_879199,-,-,True,True
6279,Pair63_3,XR_879199,100.0,20,1,20,1522,1503,0.002,minus,XR_879199,-,-,True,True
6280,Pair64_3,XR_879199,100.0,20,1,20,1537,1518,0.002,minus,XR_879199,-,-,True,True
6281,Pair20_3,NM_001037842,100.0,20,1,20,1607,1626,0.002,plus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6282,Pair21_3,NM_001037842,100.0,20,1,20,1607,1626,0.002,plus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6283,Pair22_3,NM_001037842,100.0,20,1,20,1607,1626,0.002,plus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6284,Pair23_3,NM_001037842,100.0,20,1,20,1607,1626,0.002,plus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6285,Pair24_3,NM_001037842,100.0,20,1,20,1592,1611,0.002,plus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6286,Pair25_5,NM_001037842,95.238,21,1,21,1692,1672,0.13,minus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6287,Pair26_5,NM_001037842,95.238,21,1,21,1693,1673,0.13,minus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6288,Pair27_5,NM_001037842,95.0,20,1,20,1691,1672,0.42,minus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6289,Pair28_5,NM_001037842,95.238,21,1,21,1692,1672,0.13,minus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6290,Pair29_5,NM_001037842,95.238,21,1,21,1692,1672,0.13,minus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6296,Pair60_3,NM_001037842,100.0,20,1,20,1607,1626,0.002,plus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6297,Pair61_3,NM_001037842,100.0,20,1,20,1607,1626,0.002,plus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6298,Pair62_3,NM_001037842,100.0,20,1,20,1607,1626,0.002,plus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6299,Pair63_3,NM_001037842,100.0,20,1,20,1607,1626,0.002,plus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6300,Pair64_3,NM_001037842,100.0,20,1,20,1592,1611,0.002,plus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6301,Pair65_5,NM_001037842,95.238,21,1,21,1692,1672,0.13,minus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6302,Pair66_5,NM_001037842,95.238,21,1,21,1693,1673,0.13,minus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6303,Pair67_5,NM_001037842,95.0,20,1,20,1691,1672,0.42,minus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6304,Pair68_5,NM_001037842,95.238,21,1,21,1692,1672,0.13,minus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6305,Pair69_5,NM_001037842,95.238,21,1,21,1692,1672,0.13,minus,NM_001037842,ENSMUST00000050780,Nat8f3,True,True
6311,Pair20_3,XR_001783513,100.0,20,1,20,4430,4449,0.002,plus,XR_001783513,-,-,True,True
6312,Pair21_3,XR_001783513,100.0,20,1,20,4430,4449,0.002,plus,XR_001783513,-,-,True,True
6313,Pair22_3,XR_001783513,100.0,20,1,20,4430,4449,0.002,plus,XR_001783513,-,-,True,True
6314,Pair23_3,XR_001783513,100.0,20,1,20,4430,4449,0.002,plus,XR_001783513,-,-,True,True
6315,Pair24_3,XR_001783513,100.0,20,1,20,4415,4434,0.002,plus,XR_001783513,-,-,True,True
6316,Pair25_5,XR_001783513,95.238,21,1,21,4531,4511,0.13,minus,XR_001783513,-,-,True,True
6317,Pair26_5,XR_001783513,95.238,21,1,21,4532,4512,0.13,minus,XR_001783513,-,-,True,True
6318,Pair27_5,XR_001783513,95.0,20,1,20,4530,4511,0.42,minus,XR_001783513,-,-,True,True
6319,Pair28_5,XR_001783513,95.238,21,1,21,4531,4511,0.13,minus,XR_001783513,-,-,True,True
6320,Pair29_5,XR_001783513,95.238,21,1,21,4531,4511,0.13,minus,XR_001783513,-,-,True,True
6321,Pair30_5,XR_001783513,95.0,20,1,20,4514,4495,0.42,minus,XR_001783513,-,-,True,True
6322,Pair31_5,XR_001783513,95.0,20,1,20,4514,4495,0.42,minus,XR_001783513,-,-,True,True
6323,Pair32_5,XR_001783513,95.0,20,1,20,4514,4495,0.42,minus,XR_001783513,-,-,True,True
6324,Pair33_5,XR_001783513,95.0,20,1,20,4514,4495,0.42,minus,XR_001783513,-,-,True,True
6325,Pair34_5,XR_001783513,95.0,20,1,20,4514,4495,0.42,minus,XR_001783513,-,-,True,True
6326,Pair60_3,XR_001783513,100.0,20,1,20,4430,4449,0.002,plus,XR_001783513,-,-,True,True
6327,Pair61_3,XR_001783513,100.0,20,1,20,4430,4449,0.002,plus,XR_001783513,-,-,True,True
6328,Pair62_3,XR_001783513,100.0,20,1,20,4430,4449,0.002,plus,XR_001783513,-,-,True,True
6329,Pair63_3,XR_001783513,100.0,20,1,20,4430,4449,0.002,plus,XR_001783513,-,-,True,True
6330,Pair64_3,XR_001783513,100.0,20,1,20,4415,4434,0.002,plus,XR_001783513,-,-,True,True
6331,Pair65_5,XR_001783513,95.238,21,1,21,4531,4511,0.13,minus,XR_001783513,-,-,True,True
6332,Pair66_5,XR_001783513,95.238,21,1,21,4532,4512,0.13,minus,XR_001783513,-,-,True,True
6333,Pair67_5,XR_001783513,95.0,20,1,20,4530,4511,0.42,minus,XR_001783513,-,-,True,True
6334,Pair68_5,XR_001783513,95.238,21,1,21,4531,4511,0.13,minus,XR_001783513,-,-,True,True
6335,Pair69_5,XR_001783513,95.238,21,1,21,4531,4511,0.13,minus,XR_001783513,-,-,True,True
6336,Pair70_5,XR_001783513,95.0,20,1,20,4514,4495,0.42,minus,XR_001783513,-,-,True,True
6337,Pair71_5,XR_001783513,95.0,20,1,20,4514,4495,0.42,minus,XR_001783513,-,-,True,True
6338,Pair72_5,XR_001783513,95.0,20,1,20,4514,4495,0.42,minus,XR_001783513,-,-,True,True
6339,Pair73_5,XR_001783513,95.0,20,1,20,4514,4495,0.42,minus,XR_001783513,-,-,True,True
6340,Pair74_5,XR_001783513,95.0,20,1,20,4514,4495,0.42,minus,XR_001783513,-,-,True,True
6341,Pair20_3,XM_036157302,100.0,20,1,20,2545,2526,0.002,minus,XM_036157302,-,-,True,True
6342,Pair21_3,XM_036157302,100.0,20,1,20,2545,2526,0.002,minus,XM_036157302,-,-,True,True
6343,Pair22_3,XM_036157302,100.0,20,1,20,2545,2526,0.002,minus,XM_036157302,-,-,True,True
6344,Pair23_3,XM_036157302,100.0,20,1,20,2545,2526,0.002,minus,XM_036157302,-,-,True,True
